,huc12,i,j,wght
4242,020402030101,56,8,0.13249697483461498
4243,020402030101,55,8,0.12019297243084105
4244,020402030101,54,8,0.05191030159188678
4245,020402030101,56,7,0.07654174337184538
4246,020401010603,84,24,0.02031795061997204
4247,020401010603,83,24,0.08314638149090474
4248,020401010603,82,24,0.08829721466486207
4249,020401010603,81,24,0.027370011940531843
4250,020401010603,80,24,0.005109321795487319
4251,020401010603,83,23,0.13053910573737926
4252,020401010603,82,23,0.13103309426897916
4253,020401010603,81,23,0.1304303075234063
4254,020401010603,80,23,0.12479748409973472
4255,020401010603,84,23,0.040896892278452855
4256,020401010603,84,22,0.004658587989258331
4257,020401010603,83,22,0.05217774876900755
4258,020401010603,82,22,0.08192397438942851
4259,020401010603,81,22,0.045838822761484085
4260,020401010603,80,22,0.02158298924371003
4261,020401010603,79,23,0.011686793518516229
4262,020401010603,79,22,0.0001933189088845343
4263,020401050906,53,31,0.024093661374119738
4264,020401050906,52,31,0.09794694190488465
4265,020401050906,54,32,0.005453658007966702
4266,020401050906,53,32,0.1535301950314969
4267,020401050906,52,32,0.14368973999693602
4268,020401050906,51,32,0.11017235143541966
4269,020401050906,50,32,0.09636211970077753
4270,020401050906,49,32,0.0002071268793918906
4271,020401050906,51,31,0.19517478681969944
4272,020401050906,50,31,0.15575628711549397
4273,020401050906,49,31,0.017613131733814333
4274,020402020301,42,34,0.05709179285407187
4275,020402020301,43,33,0.005855643083765524
4276,020402020301,42,33,0.21341572196654612
4277,020402020301,42,32,0.05771977541129303
4278,020402020301,41,34,0.2582841623365576
4279,020402020301,40,34,0.09435178126849238
4280,020402020301,41,33,0.2314021753857208
4281,020402020301,40,33,0.07254190643963122
4282,020402020301,41,32,0.009337041253922007
4283,020402020606,30,33,0.02814691669993795
4284,020402020606,29,33,0.0733951660659308
4285,020402020606,28,33,0.0012282094745768688
4286,020402020606,30,32,0.0932631616971626
4287,020402020606,29,32,0.13493832945486386
4288,020402020606,28,32,0.00453984998919408
4289,020402020606,31,31,0.005047515043152263
4290,020402020606,30,31,0.1382913831278284
4291,020402020606,29,31,0.08795755036992652
4292,020402020606,31,30,0.0005654220095726274
4293,020402020606,30,30,0.12928238673523634
4294,020402020606,29,30,0.05969765614424878
4295,020402020606,31,29,0.0067991523719251315
4296,020402020606,30,29,0.12029146694561506
4297,020402020606,29,29,0.01030279312709541
4298,020402020606,31,28,0.06857161007234411
4299,020402020606,30,28,0.035652239472167134
4300,020402020606,31,27,0.002029191199222042
4301,020401030603,78,24,0.006257872782134345
4302,020401030603,77,24,0.025663887023938178
4303,020401030603,76,24,0.00618387390020359
4304,020401030603,78,23,0.03570532529619187
4305,020401030603,77,23,0.12129107397219772
4306,020401030603,76,23,0.05836859688713108
4307,020401030603,78,22,0.056532550991214015
4308,020401030603,77,22,0.11176102818437804
4309,020401030603,76,22,0.009426650418415066
4310,020401030603,78,21,0.07571610333834443
4311,020401030603,77,21,0.12144529682661794
4312,020401030603,76,21,0.11133783946237003
4313,020401030603,75,21,0.04392725951207133
4314,020401030603,79,20,0.012191722598601296
4315,020401030603,78,20,0.09348167380326
4316,020401030603,77,20,0.07821688348580194
4317,020401030603,76,20,0.0323349674049793
4318,020401030603,75,20,0.00015570838483536058
4319,020401030603,79,19,1.68572731265248e-06
4320,020402050802,21,26,0.03372766584506293
4321,020402050802,20,26,0.005976695525715458
4322,020402050802,19,25,0.007765126989889053
4323,020402050802,19,24,0.10341852479167671
4324,020402050802,21,25,0.07827796156459403
4325,020402050802,20,25,0.1103860301577776
4326,020402050802,22,24,0.004224799856581059
4327,020402050802,21,24,0.11200139124700587
4328,020402050802,20,24,0.13258012112157602
4329,020402050802,22,23,0.007150551248785562
4330,020402050802,21,23,0.11781666324627903
4331,020402050802,18,24,0.0038395069376248657
4332,020402050802,19,23,0.11458780192368413
4333,020402050802,18,23,0.03952974071262787
4334,020402050802,19,22,0.003688923781933894
4335,020402050802,20,23,0.12332413574084
4336,020402050802,21,22,0.000371258734981553
4337,020402050802,20,22,0.0013331005733639473
4338,020402030103,52,11,0.05537176440208336
4339,020402030103,51,11,0.032381040958893506
4340,020402030103,52,10,0.057336151613337265
4341,020402030103,51,10,0.15728199346451827
4342,020402030103,50,10,0.043402160703868334
4343,020402030103,49,10,0.11220232098078609
4344,020402030103,48,10,0.0011279945397505747
4345,020402030103,52,9,0.0023640657569758004
4346,020402030103,51,9,0.11994069193646054
4347,020402030103,50,9,0.1844755162647762
4348,020402030103,49,9,0.16713287941341898
4349,020402030103,48,9,0.01596871511284864
4350,020402030103,51,8,0.022051072537615245
4351,020402030103,50,8,0.026637269784036178
4352,020402030103,49,8,0.0023263625306287118
4353,020402020603,35,24,0.003770390336402067
4354,020402020603,34,24,0.035492868709315076
4355,020402020603,35,23,0.22479357013686654
4356,020402020603,34,23,0.35160725353379935
4357,020402020603,36,22,0.009285570622379584
4358,020402020603,35,22,0.3468983582745547
4359,020402020603,34,22,0.027806258642599148
4360,020402020603,35,21,0.00034572974408440197
4361,020402020203,37,41,0.0026056586410727117
4362,020402020203,36,41,0.02365419364083886
4363,020402020203,37,40,0.04894825066830228
4364,020402020203,38,39,0.039589835814337636
4365,020402020203,37,39,0.18627999391519254
4366,020402020203,38,38,0.049780120431150134
4367,020402020203,36,40,0.16611902457652244
4368,020402020203,36,39,0.16553842163112745
4369,020402020203,36,38,0.06074096460435339
4370,020402020203,37,38,0.17647361682515006
4371,020402020203,37,37,0.06438233009055667
4372,020402020203,36,37,0.015887589161394846
4373,020402060502,25,38,0.01250566842055346
4374,020402060502,24,38,0.044343782848863596
4375,020402060502,25,37,0.06489684713946967
4376,020402060502,24,37,0.3756469979609872
4377,020402060502,23,37,0.2042596102709355
4378,020402060502,22,37,0.0871613896374533
4379,020402060502,23,36,0.10502477283150305
4380,020402060502,22,36,0.06090513038554256
4381,020402060502,24,36,0.045255800504693945
4382,020401030103,79,18,0.006192338144907729
4383,020401030103,78,18,0.015496895066520112
4384,020401030103,79,17,0.07003340627830298
4385,020401030103,78,17,0.057080966111733245
4386,020401030103,79,16,0.08290366437928139
4387,020401030103,78,16,0.006622409379733009
4388,020401030103,79,15,0.0020402942205652993
4389,020401030103,80,17,0.00431194475169194
4390,020401030103,81,16,0.0048103098588731024
4391,020401030103,80,16,0.09527289271695727
4392,020401030103,81,15,0.05444949198040292
4393,020401030103,80,15,0.11023387249618599
4394,020401030103,82,14,0.05604103438403697
4395,020401030103,81,14,0.11045188892790726
4396,020401030103,80,14,0.07440094924067095
4397,020401030103,84,13,0.021392377885761902
4398,020401030103,83,13,0.044736098757308766
4399,020401030103,82,13,0.09387707010329814
4400,020401030103,81,13,0.05990216051232202
4401,020401030103,80,13,0.00016590483168248032
4402,020401030103,84,12,0.006287994792504883
4403,020401030103,83,12,0.02195335289619795
4404,020401030103,82,12,0.0013426822831538146
4405,020402010406,42,41,0.023590120029496512
4406,020402010406,42,40,0.04773174085936769
4407,020402010406,41,41,0.04450306179181439
4408,020402010406,40,41,0.000678283999024034
4409,020402010406,41,40,0.1382173038073333
4410,020402010406,40,40,0.044815339095837736
4411,020402010406,42,39,0.021829142881008137
4412,020402010406,42,38,0.028720266555342013
4413,020402010406,42,37,0.021003809786875296
4414,020402010406,41,39,0.13769439623739968
4415,020402010406,40,39,0.06743793893122775
4416,020402010406,41,38,0.1382182260304616
4417,020402010406,40,38,0.12064397517248902
4418,020402010406,39,38,6.287294921929536e-05
4419,020402010406,41,37,0.1347619756136665
4420,020402010406,40,37,0.01887728906928727
4421,020402010406,41,36,0.01121425719014991
4422,020402030606,41,14,0.1763918270501468
4423,020402030606,40,14,0.19650733931934997
4424,020402030606,39,14,0.0641691376524586
4425,020402030606,41,13,0.010367673410091833
4426,020402030606,40,13,0.24360549824833438
4427,020402030606,39,13,0.1395200340343351
4428,020402030606,40,12,0.04272978589808124
4429,020402030606,39,12,0.1267087043872019
4430,020401040902,66,22,0.02526508227652467
4431,020401040902,67,21,0.05330092999207506
4432,020401040902,66,21,0.13756395391740317
4433,020401040902,65,22,0.011509940039916068
4434,020401040902,65,21,0.05832094154071922
4435,020401040902,65,20,0.030452347645624815
4436,020401040902,65,19,0.035387158359783004
4437,020401040902,68,20,0.009434169489915767
4438,020401040902,67,20,0.1423641066224611
4439,020401040902,66,20,0.14671491570938608
4440,020401040902,68,19,0.029637508632761832
4441,020401040902,67,19,0.12261298668857282
4442,020401040902,66,19,0.1371589113409256
4443,020401040902,68,18,0.002908629728582604
4444,020401040902,67,18,0.00042376271615620037
4445,020401040902,66,18,0.011540296248051252
4446,020401040902,65,18,0.045404359051139404
4447,020402030501,47,18,0.0018222469885707739
4448,020402030501,47,17,0.0815543968619691
4449,020402030501,46,17,0.1653382840277581
4450,020402030501,45,17,0.0077654466820442315
4451,020402030501,47,16,0.014242965241876905
4452,020402030501,46,16,0.2580032182144331
4453,020402030501,45,16,0.209394032225779
4454,020402030501,47,15,0.01282403968623871
4455,020402030501,46,15,0.184130302431152
4456,020402030501,45,15,0.06492506764017902
4457,020402070103,20,28,0.017636083279165746
4458,020402070103,19,28,0.24626627228369202
4459,020402070103,20,27,0.12280378692025781
4460,020402070103,19,27,0.3903246647991967
4461,020402070103,20,26,0.06352068277145574
4462,020402070103,19,26,0.15944850994623216
4463,020402030701,40,19,0.009724055403524823
4464,020402030701,39,19,0.012232828788628521
4465,020402030701,40,18,0.12178951554061311
4466,020402030701,39,18,0.22418490190339624
4467,020402030701,38,18,2.705553311093721e-05
4468,020402030701,40,17,0.14238439670675906
4469,020402030701,39,17,0.2520377923490011
4470,020402030701,38,17,6.402049679745197e-06
4471,020402030701,40,16,0.0630885815114255
4472,020402030701,39,16,0.16433368036141488
4473,020402030701,38,16,0.007987742511270421
4474,020402030701,39,15,0.0022030473411753233
4475,020402050305,32,21,0.007211823641198286
4476,020402050305,31,21,0.4444142346682379
4477,020402050305,30,21,0.30777536239599007
4478,020402050305,32,20,0.02385945871147178
4479,020402050305,31,20,0.2128151659756569
4480,020402050305,30,20,0.003923954607447608
4481,020401020506,92,15,0.07376705127689376
4482,020401020506,91,15,0.28466325385847113
4483,020401020506,90,15,0.24224615263262755
4484,020401020506,89,15,0.11643806662585188
4485,020401020506,92,14,0.05617212650753001
4486,020401020506,91,14,0.1055335697935562
4487,020401020506,90,14,0.09796482858279475
4488,020401020506,89,14,0.02321495072227553
4489,020401060805,57,19,0.17888206210721797
4490,020401060805,56,19,0.08506744539197025
4491,020401060805,55,19,0.056201224469770224
4492,020401060805,56,18,0.31355849156262644
4493,020401060805,57,18,0.2272964109076675
4494,020401060805,57,17,0.012582847919046847
4495,020401060805,55,18,0.1264115176417
4496,020402060404,23,36,0.013889160865391815
4497,020402060404,23,35,0.03747251057300866
4498,020402060404,24,36,0.026759647094598844
4499,020402060404,25,35,0.03104114159057225
4500,020402060404,24,35,0.16574319706577317
4501,020402060404,26,34,0.02066425008616859
4502,020402060404,25,34,0.17715264012888157
4503,020402060404,24,34,0.17062833943142588
4504,020402060404,23,34,2.061156427347685e-05
4505,020402060404,26,33,0.038843123916583344
4506,020402060404,25,33,0.18057752723003284
4507,020402060404,24,33,0.023873384513485255
4508,020402060404,26,32,0.07476337630795675
4509,020402060404,25,32,0.03857108963184838
4510,020401010207,93,17,0.004060798282897905
4511,020401010207,93,16,0.106747893645793
4512,020401010207,94,16,0.016769293461743457
4513,020401010207,95,15,0.01026608692084296
4514,020401010207,94,15,0.07711384911904393
4515,020401010207,95,14,0.013164210010312023
4516,020401010207,94,14,0.09141647729605507
4517,020401010207,94,13,0.005137005298767357
4518,020401010207,92,16,0.012496605959858437
4519,020401010207,93,15,0.12069544826730949
4520,020401010207,92,15,0.05006523273421711
4521,020401010207,93,14,0.12069442460237896
4522,020401010207,92,14,0.0861667345815555
4523,020401010207,93,13,0.040316797212950735
4524,020401010207,92,13,0.09939014990092164
4525,020401010207,91,13,0.034184592696799326
4526,020401010207,93,12,0.02158475965501313
4527,020401010207,92,12,0.053259153517148584
4528,020401010207,91,12,0.0364704868363934
4529,020402070602,6,38,0.01640021437646817
4530,020402070602,7,37,0.009763810048756113
4531,020402070602,6,37,0.15656843957013694
4532,020402070602,5,37,0.026920463508279383
4533,020402070602,7,36,0.0016854637520851631
4534,020402070602,6,36,0.1566082806990281
4535,020402070602,5,36,0.1700454706944791
4536,020402070602,4,36,0.005891627929480988
4537,020402070602,4,35,0.06043077084096328
4538,020402070602,6,35,0.0577326626359444
4539,020402070602,5,35,0.2028169448840608
4540,020402070602,6,34,0.0021376498888829136
4541,020402070602,5,34,0.0933507986445206
4542,020402070602,4,34,0.0396474025269134
4543,020402030406,43,10,0.037799946706173496
4544,020402030406,43,9,0.1182999472266018
4545,020402030406,41,9,0.19684107373919738
4546,020402030406,40,9,0.0024568794854605567
4547,020402030406,42,8,0.08035846988352469
4548,020402030406,41,8,0.17202489968292412
4549,020402030406,40,8,0.02773645424954601
4550,020402030406,41,7,0.004775352014008085
4551,020402030406,43,8,0.05594594014026446
4552,020402030406,40,7,0.00040310506844214655
4553,020402030406,42,10,0.06932682169579137
4554,020402030406,41,10,0.028951303388103578
4555,020402030406,42,9,0.20507980671996173
4556,020402020505,38,27,0.002555688774380354
4557,020402020505,38,26,0.0051341900166100175
4558,020402020505,34,30,0.0018700142053854364
4559,020402020505,36,29,5.5235876139474056e-05
4560,020402020505,35,29,0.06073509190902291
4561,020402020505,34,29,0.11154589939031599
4562,020402020505,33,29,0.02193272969051127
4563,020402020505,36,28,0.008109778899667028
4564,020402020505,35,28,0.1120029968921313
4565,020402020505,34,28,0.08385282969110648
4566,020402020505,33,28,0.02290862493102662
4567,020402020505,37,27,0.0667770579218941
4568,020402020505,36,27,0.10733790233898714
4569,020402020505,35,27,0.04661016219524206
4570,020402020505,34,27,0.00015116235120464424
4571,020402020505,37,26,0.11575644614320886
4572,020402020505,36,26,0.07770834434611833
4573,020402020505,37,25,0.10814046055448005
4574,020402020505,36,25,0.021429585148961545
4575,020402020505,37,24,0.023810019668165754
4576,020402020505,36,24,0.0015757790554425544
4577,020402070102,19,28,0.022849492043423607
4578,020402070102,18,28,0.03227041609263008
4579,020402070102,17,28,0.012242999554363745
4580,020402070102,18,27,0.23090981076216774
4581,020402070102,17,27,0.11835337839435899
4582,020402070102,19,27,0.07506715684228082
4583,020402070102,19,26,0.07811570660016717
4584,020402070102,18,26,0.23091143600032243
4585,020402070102,17,26,0.09872721648267227
4586,020402070102,19,25,0.0016985574454124219
4587,020402070102,18,25,0.07580327709449826
4588,020402070102,17,25,0.02305055268770107
4589,020401060802,56,16,0.018434642677803065
4590,020401060802,55,16,0.22907217168300734
4591,020401060802,54,16,0.15482436832177918
4592,020401060802,56,15,0.0036859656571358096
4593,020401060802,55,15,0.24015779895162429
4594,020401060802,54,15,0.24578800329947867
4595,020401060802,55,14,0.027584047481174434
4596,020401060802,54,14,0.08045300192799675
4597,020401050803,46,40,0.012623188721585684
4598,020401050803,48,39,0.01801471288614942
4599,020401050803,47,39,0.002532551833523613
4600,020401050803,49,38,3.9803552753178886e-05
4601,020401050803,46,39,0.09743743260339073
4602,020401050803,45,39,0.010445357092067724
4603,020401050803,46,38,0.1125304146395055
4604,020401050803,45,38,0.01853256209622025
4605,020401050803,48,38,0.07833753018165633
4606,020401050803,47,38,0.0909200403276801
4607,020401050803,49,37,0.0019390333485093776
4608,020401050803,48,37,0.12266590609304062
4609,020401050803,47,37,0.14764655234010823
4610,020401050803,48,36,0.010086954251918924
4611,020401050803,47,36,0.09105895875975271
4612,020401050803,46,37,0.13657479525705424
4613,020401050803,45,37,0.018985807796738342
4614,020401050803,46,36,0.029628398218344357
4615,020402010302,44,34,0.0011215971008211047
4616,020402010302,43,34,0.0012819772160744224
4617,020402010302,44,33,0.09504860806685778
4618,020402010302,43,33,0.27028433904434573
4619,020402010302,42,33,0.01753449817716746
4620,020402010302,44,32,0.17630260679627244
4621,020402010302,43,32,0.3268356092148462
4622,020402010302,42,32,0.10788435033210579
4623,020402010302,43,31,0.0037064140515087936
4624,020401050907,50,34,0.04599284029941446
4625,020401050907,49,34,0.08621846808635802
4626,020401050907,50,33,0.2652061262929052
4627,020401050907,49,33,0.3125690830430599
4628,020401050907,50,32,0.1293307970196762
4629,020401050907,49,32,0.16068268525858623
4630,020402020503,35,34,0.0806828625769748
4631,020402020503,34,34,0.05694869067689799
4632,020402020503,32,33,0.03595489990050623
4633,020402020503,35,33,0.05444940382732385
4634,020402020503,34,33,0.3258419359202635
4635,020402020503,33,33,0.20016339239091072
4636,020402020503,35,32,0.03725213416594943
4637,020402020503,34,32,0.20641994752131268
4638,020402020503,33,32,0.002286733019860375
4639,020401040304,83,29,0.03064552351029753
4640,020401040304,83,28,0.0007428718673829993
4641,020401040304,85,30,0.033864215482005015
4642,020401040304,84,30,0.04976785952190607
4643,020401040304,87,29,0.07652927306615905
4644,020401040304,86,29,0.13688727323451153
4645,020401040304,85,29,0.20790221495139713
4646,020401040304,84,29,0.18657265441899384
4647,020401040304,88,28,0.00531199289247244
4648,020401040304,87,28,0.0814582540388476
4649,020401040304,86,28,0.02103911101886877
4650,020401040304,85,28,0.09872485913572829
4651,020401040304,84,28,0.07055389686142705
4652,020402030608,41,16,0.06317598292822582
4653,020402030608,40,16,0.10888215423843532
4654,020402030608,39,16,0.08144534240002946
4655,020402030608,41,15,0.021163234560140836
4656,020402030608,40,15,0.22918848372461473
4657,020402030608,39,15,0.27482641633411725
4658,020402030608,38,15,0.002661819677371079
4659,020402030608,38,14,0.004987819257332588
4660,020402030608,40,14,0.040718440634808194
4661,020402030608,39,14,0.17295030624492488
4662,020401020404,97,22,0.004189323439000393
4663,020401020404,96,22,0.05496252675485455
4664,020401020404,95,22,0.04078211897386428
4665,020401020404,97,21,0.15552167086811444
4666,020401020404,96,21,0.1980858681714405
4667,020401020404,95,21,0.19432743908623815
4668,020401020404,94,21,0.06766191210151207
4669,020401020404,97,20,0.08416161253873579
4670,020401020404,96,20,0.17437357701045272
4671,020401020404,95,20,0.023161573976318593
4672,020401020404,96,19,0.0027723770794688897
4673,020402030201,54,6,0.02857757428663757
4674,020402030201,53,6,0.015882329375082185
4675,020402030201,54,5,0.008363208302411749
4676,020402030201,53,5,0.2039826406303944
4677,020402030201,53,4,0.07273648708074061
4678,020402030201,52,6,0.02666186764166016
4679,020402030201,51,6,0.014341345041736592
4680,020402030201,52,5,0.2492100417588668
4681,020402030201,51,5,0.1602764295942766
4682,020402030201,52,4,0.1981647202301909
4683,020402030201,51,4,0.011416253668698216
4684,020402030201,52,3,0.01038710238930627
4685,020402030404,45,8,0.07261237760297223
4686,020402030404,44,8,0.09881001631416567
4687,020402030404,46,7,0.07794221308643155
4688,020402030404,45,7,0.28293896223357456
4689,020402030404,44,7,0.19479276009320118
4690,020402030404,46,6,0.12103398436085476
4691,020402030404,45,6,0.0702598480057794
4692,020402030404,44,6,0.08160983830301982
4693,020402020305,39,36,0.0022644802121095826
4694,020402020305,38,36,0.06369151230832533
4695,020402020305,41,35,0.00566372967301569
4696,020402020305,40,35,0.13825728309591778
4697,020402020305,39,35,0.189497673193554
4698,020402020305,38,35,0.12900748522322308
4699,020402020305,41,34,0.021109530426514454
4700,020402020305,40,34,0.2297449089162799
4701,020402020305,39,34,0.22014493498557636
4702,020402020305,39,33,0.0006184619654765073
4703,020401050102,70,29,0.004048618709882887
4704,020401050102,69,29,0.11449399052557581
4705,020401050102,68,29,0.1502122013214535
4706,020401050102,67,29,0.09094007116416554
4707,020401050102,66,29,0.02424929536839112
4708,020401050102,69,28,0.0015302074499074431
4709,020401050102,68,28,0.042021055942064116
4710,020401050102,67,28,0.008815426446328045
4711,020401050102,69,31,0.056567693601165155
4712,020401050102,68,31,0.08089449599949804
4713,020401050102,67,31,0.03402142865475435
4714,020401050102,69,30,0.043267859249697525
4715,020401050102,68,30,0.14969419554034327
4716,020401050102,67,30,0.14766233362122277
4717,020401050102,66,30,0.051581126405547545
4718,020402030304,49,16,0.042378049953391284
4719,020402030304,48,16,0.11402729143309258
4720,020402030304,47,17,0.06561981615592168
4721,020402030304,47,16,0.17760022198464398
4722,020402030304,46,16,0.009207257020954597
4723,020402030304,47,15,0.06369642890749182
4724,020402030304,49,15,0.015482345486336998
4725,020402030304,48,15,0.19353373069308208
4726,020402030304,49,14,0.008862661828926663
4727,020402030304,48,14,0.1578472926906936
4728,020402030304,49,13,0.008021440640099926
4729,020402030304,48,13,0.1437234632053648
4730,020401050801,47,44,0.013698419675977291
4731,020401050801,46,44,0.0036709228064486918
4732,020401050801,47,43,0.11431204290650095
4733,020401050801,46,43,0.09036192576764335
4734,020401050801,47,42,0.09208034766748753
4735,020401050801,46,42,0.14956126031010206
4736,020401050801,47,41,0.10673856320291976
4737,020401050801,46,41,0.0747618177596294
4738,020401050801,48,40,0.03503512301485495
4739,020401050801,47,40,0.13560384432566033
4740,020401050801,46,40,0.0015650938248064827
4741,020401050801,48,39,0.034076368918465196
4742,020401050801,47,39,0.1099980511853046
4743,020401050801,47,38,0.03853621863419923
4744,020402031001,41,21,0.002171965255954691
4745,020402031001,40,21,0.02500790642145563
4746,020402031001,41,20,0.05195782271360717
4747,020402031001,40,20,0.3324034365733007
4748,020402031001,41,19,0.0603048306358373
4749,020402031001,40,19,0.3803676959356858
4750,020402031001,40,18,0.1477863424641583
4751,020402050306,26,22,0.04930998176763008
4752,020402050306,28,21,0.027145794963246136
4753,020402050306,27,21,0.22839552053732054
4754,020402050306,26,21,0.25595839173495344
4755,020402050306,25,21,0.0012284515370356716
4756,020402050306,28,20,0.07926016477383185
4757,020402050306,27,20,0.25263105040979905
4758,020402050306,26,20,0.04024807341805316
4759,020402050306,28,19,0.040173694360625574
4760,020402050306,27,19,0.02564887649750461
4761,020402060302,23,35,0.0009344190944805384
4762,020402060302,22,35,0.06668970171116502
4763,020402060302,21,35,0.10379543680306583
4764,020402060302,20,35,0.004622274420035434
4765,020402060302,23,34,0.06061841284871424
4766,020402060302,22,34,0.17082381193939983
4767,020402060302,21,34,0.17207534098303867
4768,020402060302,20,34,0.028676089516438148
4769,020402060302,23,33,0.0334296143898404
4770,020402060302,22,33,0.15077514805667908
4771,020402060302,21,33,0.13505340355024606
4772,020402060302,20,33,0.01111861676919754
4773,020402060302,22,32,0.030403526214701087
4774,020402060302,21,32,0.03098420370299432
4775,020402030102,56,11,0.03711562792574732
4776,020402030102,55,11,0.0008354013270418611
4777,020402030102,56,10,0.03720884229151767
4778,020402030102,55,10,0.08596692548270088
4779,020402030102,54,10,0.04022024760171159
4780,020402030102,52,10,0.053667681052639124
4781,020402030102,52,9,0.10800224138758319
4782,020402030102,51,9,0.03890604003510947
4783,020402030102,53,10,0.05957824377701243
4784,020402030102,55,9,0.05067073397823363
4785,020402030102,54,9,0.10713808569559241
4786,020402030102,53,9,0.1093912930389186
4787,020402030102,55,8,0.0004866652565351996
4788,020402030102,54,8,0.0576868796038252
4789,020402030102,53,8,0.07355820203782774
4790,020402030102,52,8,0.1027434158286405
4791,020402030102,51,8,0.029438503645917116
4792,020402030102,52,7,0.0059427529139530755
4793,020402030102,51,7,0.00144221711949178
4794,020401060701,51,18,0.04075385800735859
4795,020401060701,50,18,0.12611269533592284
4796,020401060701,49,18,0.03853782568701322
4797,020401060701,51,17,0.05661821004046273
4798,020401060701,50,17,0.25919941624374215
4799,020401060701,49,17,0.15211411168014474
4800,020401060701,50,16,0.16924589847455418
4801,020401060701,49,16,0.1574179845308015
4802,020402070203,17,32,0.0025697273348333385
4803,020402070203,16,32,0.029755880503081967
4804,020402070203,18,31,0.00028903086973228035
4805,020402070203,17,31,0.08285394249840639
4806,020402070203,16,31,0.0947731057550838
4807,020402070203,18,30,0.06027616997989688
4808,020402070203,17,30,0.13881483420900775
4809,020402070203,16,30,0.061460082810927616
4810,020402070203,18,29,0.12601499881786105
4811,020402070203,17,29,0.12376885758886791
4812,020402070203,19,29,0.013921474363426846
4813,020402070203,19,28,0.03952431511317996
4814,020402070203,16,29,0.00043702871526510485
4815,020402070203,18,28,0.11941997244097687
4816,020402070203,17,28,0.10612057899946074
4817,020401010504,85,25,0.00027676223953204085
4818,020401010504,85,24,0.18148744089081967
4819,020401010504,84,24,0.0655165617653527
4820,020401010504,88,23,0.0008007377570860932
4821,020401010504,87,23,0.09326165636057523
4822,020401010504,86,23,0.08327542638500127
4823,020401010504,85,23,0.2562851537030063
4824,020401010504,84,23,0.14255316167110746
4825,020401010504,87,22,0.018446485791602806
4826,020401010504,86,22,0.09763939163211813
4827,020401010504,85,22,0.0522916351583889
4828,020401010504,84,22,0.00816558664541027
4829,020401030101,82,15,0.16422758808434573
4830,020401030101,81,15,0.07957400505642748
4831,020401030101,84,14,0.00521035661938067
4832,020401030101,83,14,0.182520328054623
4833,020401030101,82,14,0.1904219101266539
4834,020401030101,81,14,0.029829684127770695
4835,020401030101,84,13,0.05768726659659663
4836,020401030101,83,13,0.23889245604669873
4837,020401030101,82,13,0.05163640528750369
4838,020401040601,70,23,0.03394333500282488
4839,020401040601,70,22,0.27480509172343
4840,020401040601,72,22,0.16131258496628376
4841,020401040601,71,22,0.2745389564826462
4842,020401040601,72,21,0.025556169449636675
4843,020401040601,71,21,0.20899051837925456
4844,020401040601,69,22,0.02031958724208079
4845,020401040601,70,21,0.0005337567538449048
4846,020401041001,74,30,0.05066101073649027
4847,020401041001,73,30,0.17887072604640533
4848,020401041001,72,30,0.012721627035281936
4849,020401041001,74,29,0.018122655227691135
4850,020401041001,73,29,0.2233067845677924
4851,020401041001,72,29,0.2746914964687118
4852,020401041001,71,29,0.15584587555551577
4853,020401041001,72,28,0.003247026617734393
4854,020401041001,71,28,0.07927836771422617
4855,020401041001,70,28,0.0032544300301493904
4856,020401040904,67,25,0.020911714625430556
4857,020401040904,66,25,0.11518792634390491
4858,020401040904,67,24,0.0564099310889882
4859,020401040904,66,24,0.24202791990739714
4860,020401040904,68,23,0.04729880791194942
4861,020401040904,67,23,0.20255102218231938
4862,020401040904,66,23,0.08407293832473062
4863,020401040904,68,22,0.006055965128354208
4864,020401040904,67,22,2.202411822414127e-05
4865,020401040904,65,25,0.006149114208572298
4866,020401040904,65,24,0.1566631109715781
4867,020401040904,64,24,0.06264952518855127
4868,020401040602,73,25,0.005667025238796361
4869,020401040602,72,25,0.0008999683274910737
4870,020401040602,73,24,0.09388852947276323
4871,020401040602,72,24,0.14191973746246406
4872,020401040602,71,24,0.08601092317075525
4873,020401040602,70,24,0.013835810913601762
4874,020401040602,73,23,0.05303310562138632
4875,020401040602,70,23,0.1470188171353241
4876,020401040602,69,23,0.0177636293514415
4877,020401040602,70,22,0.010082232337680925
4878,020401040602,72,23,0.1659162844246216
4879,020401040602,71,23,0.16591861218335374
4880,020401040602,73,22,0.0020412921771078
4881,020401040602,72,22,0.047618878256727504
4882,020401040602,71,22,0.044355975131012186
4883,020401040602,69,22,0.00402917879547493
4884,020402050105,33,22,0.00924730000644289
4885,020402050105,35,22,0.06650138148938642
4886,020402050105,34,22,0.09942334538092745
4887,020402050105,35,21,0.023157348324514385
4888,020402050105,34,21,0.2500178514994786
4889,020402050105,33,21,0.1032252326404509
4890,020402050105,33,20,0.010609835652060626
4891,020402050105,35,20,0.13847761976148543
4892,020402050105,34,20,0.2467747686025299
4893,020402050105,35,19,0.008605201124088717
4894,020402050105,34,19,0.04396011551863457
4895,020401010601,82,21,0.024722721305437928
4896,020401010601,83,20,0.09420799537252621
4897,020401010601,82,20,0.14823534116241496
4898,020401010601,83,19,0.19924405140132967
4899,020401010601,82,19,0.23069147948466145
4900,020401010601,83,18,0.20761365014850786
4901,020401010601,82,18,0.09528476112512192
4902,020401030505,76,21,0.002083751240284551
4903,020401030505,75,21,0.014619628149057456
4904,020401030505,76,20,0.048908205053592495
